,Parcel ID,Address,sale_date,year,month,year-month,sale_price,yr_built,square_feet,price_sf,lat,long,GEOID,Sub_geo,geometry
3159,60219009,290 NEWHAVEN DR,12/3/19,2019,12,2019-12,1081000,2011,3963,272.7731517,33.369995,-84.511937,13113140307,South Fayette,POINT (-84.511937 33.369995)
8073,74509004,218 SPRUCE PINE CIR,6/19/23,2023,6,2023-6,680100,2017,2493,272.8038508,33.4285126,-84.6148993,13113140210,West Fayette,POINT (-84.6148993 33.4285126)
3908,73427015,603 WEST MNR,6/1/22,2022,6,2022-6,310000,1994,1136,272.8873239,33.4121793,-84.5988908,13113140209,West Fayette,POINT (-84.5988908 33.4121793)
10922,74546006,515 HAZELNUT DR,8/31/22,2022,8,2022-8,396215,2022,1450,273.2517241,33.4336351,-84.6081512,13113140210,West Fayette,POINT (-84.6081512 33.4336351)
8547,0725  021,115 WESTBOURNE DR,1/13/23,2023,1,2023-1,600000,1976,2195,273.3485194,33.511207,-84.575128,13113140204,West Fayette,POINT (-84.575128 33.511207)
14205,74552001,434 SILVERBELL CT,12/14/22,2022,12,2022-12,465920,2022,1704,273.42723,33.435637,-84.6091184,13113140210,West Fayette,POINT (-84.6091184 33.435637)
3206,53520011,490 HEATHERDEN AVE,12/20/19,2019,12,2019-12,499900,2019,1828,273.4682713,33.4694991,-84.5055766,13113140204,West Fayette,POINT (-84.5055766 33.4694991)
7952,0546  076,102 CURVED RD,7/11/23,2023,7,2023-7,495000,1997,1809,273.6318408,33.4925916,-84.4171229,13113140102,Fayetteville,POINT (-84.4171229 33.4925916)
11130,0537  038,515 WHITE RD,8/1/22,2022,8,2022-8,584900,1992,2137,273.7014506,33.4700361,-84.455231,13113140403,Fayetteville,POINT (-84.455231 33.4700361)
9058,73018006,202 CROMWELL DR,5/5/21,2021,5,2021-5,1075000,1999,3927,273.745862,33.4362848,-84.5810747,13113140207,West Fayette,POINT (-84.5810747 33.4362848)
5582,73204004,116 CEDAR PT,1/18/19,2019,1,2019-1,1109000,1971,4051,273.7595655,33.3914888,-84.5776116,13113140303,West Fayette,POINT (-84.5776116 33.3914888)
8505,42201010,145 HADDOCK PT,3/9/22,2022,3,2022-3,1346000,2000,4916,273.7998373,33.31691272,-84.47277631,13113140502,South Fayette,POINT (-84.47277631 33.31691272)
12353,73103017,605 GOLFVIEW DR,2/22/22,2022,2,2022-2,539000,1972,1968,273.8821138,33.4149058,-84.585202,13113140207,West Fayette,POINT (-84.585202 33.4149058)
8979,73032012,207 BROOKINGS LN,5/17/21,2021,5,2021-5,910000,2002,3320,274.0963855,33.4293125,-84.5775389,13113140207,West Fayette,POINT (-84.5775389 33.4293125)
4318,60508005,120 NICOLE WAY,11/21/22,2022,11,2022-11,329000,1991,1200,274.1666667,33.3114939,-84.5119575,13113140502,South Fayette,POINT (-84.5119575 33.3114939)
8704,73419003,105 HONEYSUCKLE LN,9/22/22,2022,9,2022-9,602000,1994,2194,274.3846855,33.4209835,-84.602425,13113140207,West Fayette,POINT (-84.602425 33.4209835)
4737,74539002,118 COTTONWOOD CIR,5/31/22,2022,5,2022-5,689315,2022,2512,274.4088376,33.4354994,-84.6126684,13113140210,West Fayette,POINT (-84.6126684 33.4354994)
4714,60118022,185 TARRAGON DR,5/24/22,2022,5,2022-5,915000,2001,3333,274.5274527,33.3843141,-84.5136576,13113140305,West Fayette,POINT (-84.5136576 33.3843141)
7774,60826016,130 MONTEREY DR,8/14/23,2023,8,2023-8,549900,1998,2003,274.5381927,33.3686003,-84.5473452,13113140309,South Fayette,POINT (-84.5473452 33.3686003)
8005,60118019,235 TARRAGON DR,6/30/23,2023,6,2023-6,1020000,2003,3713,274.7104767,33.3843137,-84.5121623,13113140305,West Fayette,POINT (-84.5121623 33.3843137)
614,0740  050,187 MANN RD,12/3/18,2018,12,2018-12,840000,2001,3057,274.7791953,33.5127583,-84.5937119,13113140203,West Fayette,POINT (-84.5937119 33.5127583)
4971,53518021,130 2ND ST,9/9/19,2019,9,2019-9,519900,2019,1892,274.7885835,33.4664867,-84.5059759,13113140204,West Fayette,POINT (-84.5059759 33.4664867)
13515,74519009,412 CEDAR PINE CT,3/3/22,2022,3,2022-3,715000,2019,2601,274.8942714,33.4321628,-84.6195202,13113140210,West Fayette,POINT (-84.6195202 33.4321628)
4164,71604001,1300 LAYOR CT,7/16/19,2019,7,2019-7,1176000,2000,4277,274.9590835,33.4008839,-84.5487141,13113140304,West Fayette,POINT (-84.5487141 33.4008839)
14338,0715  055,138 SPEAR RD,4/30/21,2021,4,2021-4,362000,1994,1316,275.0759878,33.411655,-84.539796,13113140304,West Fayette,POINT (-84.539796 33.411655)
2016,74516005,237 SILVER MAPLE CT,2/7/19,2019,2,2019-2,640228,2018,2325,275.3668817,33.4311522,-84.6178641,13113140210,West Fayette,POINT (-84.6178641 33.4311522)
8224,73419008,205 SWEETBRIAR ST,3/23/23,2023,3,2023-3,604000,1994,2190,275.7990868,33.4215247,-84.6018114,13113140207,West Fayette,POINT (-84.6018114 33.4215247)
8051,60827028,1037 PINEHURST DR,6/23/23,2023,6,2023-6,395000,1996,1432,275.8379888,33.3672364,-84.5460664,13113140309,South Fayette,POINT (-84.5460664 33.3672364)
6518,71701044,101 SCATTERFOOT DR,10/21/22,2022,10,2022-10,475000,1981,1722,275.8420441,33.4042682,-84.562653,13113140304,West Fayette,POINT (-84.562653 33.4042682)
7944,73216014,14 DOVER TRL,7/12/23,2023,7,2023-7,365000,1986,1323,275.888133,33.4028768,-84.5844246,13113140209,West Fayette,POINT (-84.5844246 33.4028768)
5311,73029015,230 NEWPORT DR,8/25/20,2020,8,2020-8,950000,1999,3443,275.9221609,33.430876,-84.582917,13113140207,West Fayette,POINT (-84.582917 33.430876)
8149,0603  084,345 ARCHWAY LN,6/1/23,2023,6,2023-6,1180000,2017,4276,275.95884,33.3373781,-84.5259666,13113140307,South Fayette,POINT (-84.5259666 33.3373781)
5239,71607008,225 DIAMOND POINTE,8/11/20,2020,8,2020-8,1500000,2015,5435,275.9889604,33.3957059,-84.54085,13113140304,West Fayette,POINT (-84.54085 33.3957059)
9070,71607008,225 DIAMOND POINTE,5/4/21,2021,5,2021-5,1500000,2015,5435,275.9889604,33.3957059,-84.54085,13113140304,West Fayette,POINT (-84.54085 33.3957059)
3177,53520014,520 HEATHERDEN AVE,12/30/19,2019,12,2019-12,504900,2019,1829,276.0524877,33.4697226,-84.5056369,13113140204,West Fayette,POINT (-84.5056369 33.4697226)
12798,73031011,300 WATERMARK DR,5/21/18,2018,5,2018-5,1245000,2016,4509,276.1144378,33.4280812,-84.5773661,13113140207,West Fayette,POINT (-84.5773661 33.4280812)
11102,61126012,433 ROCK CREEK DR,8/5/22,2022,8,2022-8,338000,1996,1224,276.1437908,33.3782541,-84.5565631,13113140304,West Fayette,POINT (-84.5565631 33.3782541)
8331,74551004,420 SILVERBELL CT,3/2/23,2023,3,2023-3,514776,2022,1864,276.167382,33.4347133,-84.6090954,13113140210,West Fayette,POINT (-84.6090954 33.4347133)
11599,71908009,610 GRAYSTONE CT,11/5/21,2021,11,2021-11,1300000,1996,4707,276.1844062,33.4325998,-84.5633489,13113140206,West Fayette,POINT (-84.5633489 33.4325998)
8233,61126011,435 ROCK CREEK DR,3/21/23,2023,3,2023-3,352000,1997,1274,276.2951334,33.3784214,-84.5566356,13113140304,West Fayette,POINT (-84.5566356 33.3784214)
7289,73019002,102 N COVE DR,12/15/20,2020,12,2020-12,910000,2000,3293,276.3437595,33.4388209,-84.5838109,13113140207,West Fayette,POINT (-84.5838109 33.4388209)
8040,73213013,704 COVE RD,6/26/23,2023,6,2023-6,435000,1982,1574,276.3659466,33.3898482,-84.5705523,13113140303,West Fayette,POINT (-84.5705523 33.3898482)
3561,61126013,431 ROCK CREEK DR,7/25/22,2022,7,2022-7,350000,1996,1266,276.4612954,33.378093,-84.5565129,13113140304,West Fayette,POINT (-84.5565129 33.378093)
4382,73424015,128 S FAIRFIELD DR,11/10/22,2022,11,2022-11,345000,1993,1247,276.6639936,33.4104483,-84.6009627,13113140209,West Fayette,POINT (-84.6009627 33.4104483)
3845,72906024,603 KIMZEY CT,6/17/22,2022,6,2022-6,800000,1998,2890,276.816609,33.4431245,-84.5818673,13113140206,West Fayette,POINT (-84.5818673 33.4431245)
10445,73021006,504 SAMIEL PT,2/20/18,2018,2,2018-2,700000,1997,2526,277.1179731,33.4347211,-84.5834221,13113140207,West Fayette,POINT (-84.5834221 33.4347211)
8360,73008011,1002 MICKLETON LN,2/27/23,2023,2,2023-2,1025000,1992,3696,277.3268398,33.4329426,-84.5721893,13113140206,West Fayette,POINT (-84.5721893 33.4329426)
13075,71730014,1409 PENNFAIR DR,5/18/23,2023,5,2023-5,805000,1996,2902,277.3949001,33.4038884,-84.5509863,13113140304,West Fayette,POINT (-84.5509863 33.4038884)
10964,61124013,325 NEWFIELD WAY,8/29/22,2022,8,2022-8,389000,1996,1402,277.4607703,33.3805457,-84.5536473,13113140304,West Fayette,POINT (-84.5536473 33.3805457)
4747,72906002,102 VERANDAH VW,5/27/22,2022,5,2022-5,760000,1997,2738,277.5748722,33.4412889,-84.5838313,13113140206,West Fayette,POINT (-84.5838313 33.4412889)
6102,53518004,130 GLASGOW LN,3/18/20,2020,3,2020-3,479900,2019,1728,277.7199074,33.466969,-84.5058748,13113140204,West Fayette,POINT (-84.5058748 33.466969)
9930,53510024,145 3RD ST,3/21/18,2018,3,2018-3,699900,2017,2520,277.7380952,33.4679436,-84.5053613,13113140204,West Fayette,POINT (-84.5053613 33.4679436)
7208,0409  050,300 KAREN LN,10/9/20,2020,10,2020-10,400000,2004,1440,277.7777778,33.285601,-84.481319,13113140502,South Fayette,POINT (-84.481319 33.285601)
9774,73618009,155 ASHMERE CT,6/7/19,2019,6,2019-6,650000,2013,2340,277.7777778,33.44784,-84.597905,13113140206,West Fayette,POINT (-84.597905 33.44784)
13828,71818009,111 MIDDLETON DR,8/10/21,2021,8,2021-8,765000,2003,2754,277.7777778,33.4191646,-84.5632056,13113140206,West Fayette,POINT (-84.5632056 33.4191646)
3669,74525007,410 COTTONWOOD CIR,7/8/22,2022,7,2022-7,653075,2022,2350,277.9042553,33.4370877,-84.6177823,13113140210,West Fayette,POINT (-84.6177823 33.4370877)
3840,72902006,314 CHIMNEY SWEEP CIR,6/20/22,2022,6,2022-6,910000,1990,3271,278.2023846,33.439956,-84.5798009,13113140206,West Fayette,POINT (-84.5798009 33.439956)
8115,73013012,174 INTERLOCHEN DR,6/9/23,2023,6,2023-6,680000,1995,2444,278.2324059,33.4218758,-84.5697747,13113140207,West Fayette,POINT (-84.5697747 33.4218758)
9124,74545011,228 SWEETBAY CT,1/27/22,2022,1,2022-1,634500,2021,2280,278.2894737,33.4337607,-84.613059,13113140210,West Fayette,POINT (-84.613059 33.4337607)
3601,130507013,100 ENSLEY PT,7/20/22,2022,7,2022-7,1420000,2008,5100,278.4313725,33.5360037,-84.4362041,13113140104,Fayetteville,POINT (-84.4362041 33.5360037)
3723,74539001,116 COTTONWOOD CIR,6/30/22,2022,6,2022-6,680251,2022,2443,278.4490381,33.4354994,-84.6126684,13113140210,West Fayette,POINT (-84.6126684 33.4354994)
3803,71911011,605 EMBASSY CT,6/24/22,2022,6,2022-6,1031731,1999,3704,278.5450864,33.4332964,-84.5662958,13113140206,West Fayette,POINT (-84.5662958 33.4332964)
7594,53518003,120 GLASGOW LN,11/30/20,2020,11,2020-11,679350,2020,2438,278.6505332,33.4669417,-84.5060834,13113140204,West Fayette,POINT (-84.5060834 33.4669417)
4560,74506009,177 MULBERRY CT,6/26/18,2018,6,2018-6,590805,2017,2120,278.6816038,33.4259152,-84.6154309,13113140210,West Fayette,POINT (-84.6154309 33.4259152)
6555,74551009,430 SILVERBELL CT,10/14/22,2022,10,2022-10,464383,2022,1666,278.7412965,33.4353593,-84.6091985,13113140210,West Fayette,POINT (-84.6091985 33.4353593)
8552,45123004,780 TRALEE DR,1/13/23,2023,1,2023-1,1365000,2015,4897,278.742087,33.373238,-84.5075449,13113140307,South Fayette,POINT (-84.5075449 33.373238)
7486,74504004,133 MULBERRY CT,12/16/20,2020,12,2020-12,470000,2017,1686,278.7663108,33.4272654,-84.6123228,13113140210,West Fayette,POINT (-84.6123228 33.4272654)
13899,72904009,248 SMOKERISE TRCE,8/26/21,2021,8,2021-8,1317000,1996,4724,278.7891617,33.4390666,-84.5689357,13113140206,West Fayette,POINT (-84.5689357 33.4390666)
4401,74551010,432 SILVERBELL CT,11/7/22,2022,11,2022-11,497413,2022,1784,278.8189462,33.4355809,-84.6090947,13113140210,West Fayette,POINT (-84.6090947 33.4355809)
4312,71704025,102 GRENOBLE RD,11/22/22,2022,11,2022-11,290000,1979,1040,278.8461538,33.4083394,-84.5636047,13113140304,West Fayette,POINT (-84.5636047 33.4083394)
13040,71726021,203 SANDOWN DR,5/24/23,2023,5,2023-5,595900,1983,2137,278.8488535,33.3912021,-84.5535655,13113140304,West Fayette,POINT (-84.5535655 33.3912021)
8044,60121003,180 COLONY PT,6/23/23,2023,6,2023-6,1150000,2001,4123,278.9231142,33.3840577,-84.5058735,13113140305,West Fayette,POINT (-84.5058735 33.3840577)
11009,74519017,313 CHESTNUT OAK DR,8/22/22,2022,8,2022-8,650000,2019,2330,278.9699571,33.4332735,-84.6189477,13113140210,West Fayette,POINT (-84.6189477 33.4332735)
3488,71724008,103 HIGHGREEN RDG,7/29/22,2022,7,2022-7,600500,1981,2152,279.0427509,33.3894186,-84.5622232,13113140304,West Fayette,POINT (-84.5622232 33.3894186)
3924,73424005,108 S FAIRFIELD DR,6/7/22,2022,6,2022-6,360000,1993,1290,279.0697674,33.4093966,-84.6000402,13113140209,West Fayette,POINT (-84.6000402 33.4093966)
771,74521023,322 CHESTNUT OAK DR,10/15/21,2021,10,2021-10,443000,2019,1586,279.3190416,33.4337314,-84.6194384,13113140210,West Fayette,POINT (-84.6194384 33.4337314)
4862,70604007,170 ANNELISE PARK DR,5/13/22,2022,5,2022-5,1220000,2017,4367,279.3679872,33.4761725,-84.5211949,13113140204,West Fayette,POINT (-84.5211949 33.4761725)
13132,74552003,438 SILVERBELL CT,5/8/23,2023,5,2023-5,597670,2022,2139,279.4156148,33.4360115,-84.6091247,13113140210,West Fayette,POINT (-84.6091247 33.4360115)
3523,74304019,175 ASHLAND TRL,7/28/22,2022,7,2022-7,550000,1987,1967,279.6136248,33.4613315,-84.6210536,13113140203,West Fayette,POINT (-84.6210536 33.4613315)
13195,71807003,104 FOREST VW,4/27/23,2023,4,2023-4,775000,1979,2771,279.6824251,33.4122404,-84.5561855,13113140304,West Fayette,POINT (-84.5561855 33.4122404)
9223,71914008,204 CLEAR SPRINGS LN,1/5/22,2022,1,2022-1,1100000,1999,3932,279.7558494,33.4308435,-84.5626326,13113140206,West Fayette,POINT (-84.5626326 33.4308435)
14397,73032007,214 BROOKINGS LN,4/23/21,2021,4,2021-4,1250000,2001,4467,279.8298634,33.4301618,-84.5775093,13113140207,West Fayette,POINT (-84.5775093 33.4301618)
3589,71924006,403 WHITE SPRINGS CT,7/21/22,2022,7,2022-7,1390000,2005,4967,279.8469901,33.4276673,-84.5653954,13113140206,West Fayette,POINT (-84.5653954 33.4276673)
4951,74208014,120 RIDGE RUN,5/3/22,2022,5,2022-5,545000,2001,1947,279.9178223,33.4730825,-84.6141836,13113140203,West Fayette,POINT (-84.6141836 33.4730825)
11056,61118041,309 WOOD RDG,8/15/22,2022,8,2022-8,325000,1988,1161,279.9310939,33.3819884,-84.562653,13113140303,West Fayette,POINT (-84.562653 33.3819884)
368,73032003,206 BROOKINGS LN,5/18/20,2020,5,2020-5,1000000,2004,3569,280.1905296,33.4292647,-84.5764658,13113140207,West Fayette,POINT (-84.5764658 33.4292647)
7885,73218007,113 WILLOW CRK,7/24/23,2023,7,2023-7,530000,1999,1891,280.2749868,33.3933731,-84.5821677,13113140303,West Fayette,POINT (-84.5821677 33.3933731)
7949,60211009,245 BROWNS CROSSING DR,7/12/23,2023,7,2023-7,755000,1998,2693,280.3564798,33.3753539,-84.5219936,13113140307,South Fayette,POINT (-84.5219936 33.3753539)
13161,73508007,205 STONEACRE CT,5/2/23,2023,5,2023-5,710000,1994,2532,280.4107425,33.428654,-84.5930164,13113140207,West Fayette,POINT (-84.5930164 33.428654)
13226,74551015,608 WHITE CEDAR CT,4/20/23,2023,4,2023-4,737490,2022,2629,280.5211107,33.4351021,-84.6102575,13113140210,West Fayette,POINT (-84.6102575 33.4351021)
13062,61124018,315 NEWFIELD WAY,5/19/23,2023,5,2023-5,385000,1997,1372,280.6122449,33.3800064,-84.5543364,13113140304,West Fayette,POINT (-84.5543364 33.3800064)
6902,74539003,120 COTTONWOOD CIR,1/21/21,2021,1,2021-1,649349,2020,2314,280.6175454,33.435467,-84.6126296,13113140210,West Fayette,POINT (-84.6126296 33.435467)
9784,74516009,245 SILVER MAPLE CT,6/6/19,2019,6,2019-6,661035,2019,2355,280.6942675,33.4308137,-84.6186206,13113140210,West Fayette,POINT (-84.6186206 33.4308137)
13235,74546001,412 SILVERBELL CT,4/18/23,2023,4,2023-4,429500,2022,1530,280.7189542,33.4341546,-84.609051,13113140210,West Fayette,POINT (-84.609051 33.4341546)
6834,60103002,283 QUARTERS RD,2/1/21,2021,2,2021-2,850000,1998,3027,280.8060786,33.384439,-84.5236989,13113140305,West Fayette,POINT (-84.5236989 33.384439)
6525,72910031,348 LORING LN,10/19/22,2022,10,2022-10,955000,2000,3400,280.8823529,33.4449438,-84.5740309,13113140206,West Fayette,POINT (-84.5740309 33.4449438)
498,74516010,247 SILVER MAPLE CT,12/13/18,2018,12,2018-12,595805,2018,2120,281.0400943,33.4308922,-84.6184161,13113140210,West Fayette,POINT (-84.6184161 33.4308922)
1899,53518012,210 GLASGOW LN,9/14/20,2020,9,2020-9,485900,2020,1728,281.1921296,33.4670179,-84.5051565,13113140204,West Fayette,POINT (-84.5051565 33.4670179)
1085,74540004,206 COTTONWOOD CIR,4/12/22,2022,4,2022-4,870843,2021,3096,281.2800388,33.4363899,-84.616034,13113140210,West Fayette,POINT (-84.616034 33.4363899)
13170,0549  010,840 NEW HOPE RD,4/28/23,2023,4,2023-4,287000,1963,1020,281.372549,33.5071233,-84.4835191,13113140102,Fayetteville,POINT (-84.4835191 33.5071233)
7826,74529008,625 TULIP POPLAR DR,8/2/23,2023,8,2023-8,580000,2020,2060,281.5533981,33.4364503,-84.6151651,13113140210,West Fayette,POINT (-84.6151651 33.4364503)
13754,74519022,323 CHESTNUT OAK DR,8/7/19,2019,8,2019-8,654638,2019,2325,281.5647312,33.4331867,-84.61997,13113140210,West Fayette,POINT (-84.61997 33.4331867)
3930,70710003,235 MACKENZIE LN,6/6/22,2022,6,2022-6,850000,1986,3018,281.6434725,33.4884338,-84.5235151,13113140204,West Fayette,POINT (-84.5235151 33.4884338)
3800,73122013,44 PARKGATE LN,6/24/22,2022,6,2022-6,850000,1991,3017,281.7368247,33.4208554,-84.5824197,13113140207,West Fayette,POINT (-84.5824197 33.4208554)
2043,53518019,110 2ND ST,3/14/19,2019,3,2019-3,499900,2018,1773,281.9514946,33.4664958,-84.5061808,13113140204,West Fayette,POINT (-84.5061808 33.4664958)
7279,53518001,100 GLASGOW LN,12/4/20,2020,12,2020-12,675000,2020,2394,281.9548872,33.466928,-84.5061431,13113140204,West Fayette,POINT (-84.5061431 33.466928)
1051,42603010,447 RISING STAR RD,4/15/22,2022,4,2022-4,710000,2004,2518,281.9698173,33.332781,-84.470184,13113140501,South Fayette,POINT (-84.470184 33.332781)
10315,53515006,121 RAVENHURST LN,2/28/18,2018,2,2018-2,381900,2017,1354,282.0531758,33.465842,-84.506128,13113140204,West Fayette,POINT (-84.506128 33.465842)
7847,73424024,500 N FAIRFIELD DR,7/28/23,2023,7,2023-7,355500,1993,1260,282.1428571,33.4099763,-84.5993981,13113140209,West Fayette,POINT (-84.5993981 33.4099763)
834,73111007,90 PINEGATE RD,10/7/21,2021,10,2021-10,921000,1981,3264,282.1691176,33.408173,-84.588066,13113140209,West Fayette,POINT (-84.588066 33.408173)
3789,73460012,204 JAMESTOWNE PASS,6/24/22,2022,6,2022-6,655000,2016,2321,282.2059457,33.4147524,-84.605779,13113140210,West Fayette,POINT (-84.605779 33.4147524)
10920,0607  003,1064 ROBINSON RD,8/30/22,2022,8,2022-8,669900,1976,2372,282.4198988,33.3784799,-84.5374336,13113140307,South Fayette,POINT (-84.5374336 33.3784799)
7867,60115015,110 SUFFOLK PL,7/26/23,2023,7,2023-7,975000,2000,3452,282.4449594,33.3805931,-84.5144769,13113140307,South Fayette,POINT (-84.5144769 33.3805931)
14256,73466009,545 COLEBROOK WAY,12/6/22,2022,12,2022-12,466049,2022,1650,282.4539394,33.4226384,-84.606979,13113140210,West Fayette,POINT (-84.606979 33.4226384)
10093,53514007,170 HEATHERDEN AVE,4/17/18,2018,4,2018-4,411900,2017,1458,282.5102881,33.4663207,-84.5064164,13113140204,West Fayette,POINT (-84.5064164 33.4663207)
2648,71606007,155 DIAMOND POINTE,5/28/19,2019,5,2019-5,1091500,2006,3860,282.7720207,33.401328,-84.544273,13113140304,West Fayette,POINT (-84.544273 33.401328)
6501,74525001,422 COTTONWOOD CIR,10/25/22,2022,10,2022-10,819400,2022,2896,282.941989,33.436234,-84.618597,13113140210,West Fayette,POINT (-84.618597 33.436234)
8031,71720017,504 RAINTREE HL,6/27/23,2023,6,2023-6,498000,1981,1760,282.9545455,33.3959626,-84.5555305,13113140304,West Fayette,POINT (-84.5555305 33.3959626)
8812,71923014,106 SUMNER PLACE CT,9/2/22,2022,9,2022-9,960000,2006,3390,283.1858407,33.4275594,-84.5609339,13113140206,West Fayette,POINT (-84.5609339 33.4275594)
3331,74523009,110 COTTONWOOD CIR,12/2/19,2019,12,2019-12,411845,2019,1454,283.2496561,33.4351629,-84.6136432,13113140210,West Fayette,POINT (-84.6136432 33.4351629)
8055,0743  038,909 DOGWOOD TRL,6/23/23,2023,6,2023-6,606000,2004,2139,283.3099579,33.4571749,-84.6097667,13113140210,West Fayette,POINT (-84.6097667 33.4571749)
672,71912008,108 HIDDEN SPRINGS LN,10/29/21,2021,10,2021-10,904900,1998,3193,283.4011901,33.4302921,-84.5600129,13113140206,West Fayette,POINT (-84.5600129 33.4302921)
8411,60827020,1038 PINEHURST DR,2/16/23,2023,2,2023-2,413000,1994,1457,283.4591627,33.3668684,-84.546091,13113140309,South Fayette,POINT (-84.546091 33.3668684)
7198,53518009,180 GLASGOW LN,10/13/20,2020,10,2020-10,489900,2020,1728,283.5069444,33.4669878,-84.505438,13113140204,West Fayette,POINT (-84.505438 33.4669878)
14584,74505008,151 MULBERRY CT,8/30/18,2018,8,2018-8,444850,2018,1568,283.7053571,33.4261181,-84.613059,13113140210,West Fayette,POINT (-84.613059 33.4261181)
8084,73517051,118 ARDENLEE,6/15/23,2023,6,2023-6,605000,1999,2132,283.7711069,33.4363136,-84.599439,13113140210,West Fayette,POINT (-84.599439 33.4363136)
4793,60826010,118 MONTEREY DR,5/24/22,2022,5,2022-5,565000,1995,1990,283.919598,33.3679818,-84.5481204,13113140309,South Fayette,POINT (-84.5481204 33.3679818)
1159,70606004,300 ANNELISE PARK DR,3/4/21,2021,3,2021-3,1425000,2006,5017,284.0342834,33.4711637,-84.5224237,13113140204,West Fayette,POINT (-84.5224237 33.4711637)
9180,73103019,609 GOLFVIEW DR,1/14/22,2022,1,2022-1,550000,1971,1936,284.0909091,33.4142765,-84.5847929,13113140207,West Fayette,POINT (-84.5847929 33.4142765)
8363,74551003,418 SILVERBELL CT,2/27/23,2023,2,2023-2,576260,2022,2028,284.1518738,33.4345895,-84.6090101,13113140210,West Fayette,POINT (-84.6090101 33.4345895)
11850,53520028,145 ROYCROFT LN,11/1/21,2021,11,2021-11,1299900,2020,4572,284.3175853,33.4690967,-84.5047877,13113140204,West Fayette,POINT (-84.5047877 33.4690967)
1803,53513003,185 CENTRAL AVE,9/25/20,2020,9,2020-9,776900,2020,2732,284.3704246,33.4672307,-84.5050336,13113140204,West Fayette,POINT (-84.5050336 33.4672307)
3742,61705007,413 PLANTAIN TER,6/30/22,2022,6,2022-6,797500,1995,2804,284.4151213,33.3867161,-84.5964323,13113140303,West Fayette,POINT (-84.5964323 33.3867161)
6123,0603  008,2493 REDWINE RD,3/12/20,2020,3,2020-3,620000,1983,2179,284.53419,33.3439866,-84.5271544,13113140308,South Fayette,POINT (-84.5271544 33.3439866)
12331,42603005,507 RISING STAR RD,2/24/22,2022,2,2022-2,885000,2003,3110,284.5659164,33.3350684,-84.4737223,13113140501,South Fayette,POINT (-84.4737223 33.3350684)
7958,74616006,223 FLORENCE RD,7/10/23,2023,7,2023-7,532000,2019,1868,284.7965739,33.4204303,-84.6108096,13113140210,West Fayette,POINT (-84.6108096 33.4204303)
7901,61101005,408 PLANCEER PL,7/20/23,2023,7,2023-7,499900,1982,1754,285.0057013,33.3875566,-84.5581094,13113140304,West Fayette,POINT (-84.5581094 33.3875566)
12398,61105050,110 PHEASANT RDG,2/15/22,2022,2,2022-2,303000,1985,1063,285.042333,33.3841348,-84.5547936,13113140304,West Fayette,POINT (-84.5547936 33.3841348)
8417,0701  047,345 QUARTERS RD,2/15/23,2023,2,2023-2,800000,1996,2804,285.3067047,33.388954,-84.523762,13113140305,West Fayette,POINT (-84.523762 33.388954)
5118,53515007,127 RAVENHURST LN,9/17/19,2019,9,2019-9,489900,2019,1716,285.4895105,33.465872,-84.505894,13113140204,West Fayette,POINT (-84.505894 33.465872)
4417,73515016,310 TURTLE BAY,11/4/22,2022,11,2022-11,585000,1997,2049,285.5051245,33.4332546,-84.5923618,13113140207,West Fayette,POINT (-84.5923618 33.4332546)
11683,44202020,678 ANTIOCH RD,11/23/21,2021,11,2021-11,470000,1981,1646,285.5407047,33.365728,-84.427895,13113140501,South Fayette,POINT (-84.427895 33.365728)
7981,71708033,407 DOUBLE TRACE LN,7/3/23,2023,7,2023-7,465000,1977,1628,285.6265356,33.4041784,-84.5556123,13113140304,West Fayette,POINT (-84.5556123 33.4041784)
6564,0443  030,164 MUD BRIDGE RD,10/12/22,2022,10,2022-10,525000,1983,1838,285.6365615,33.35527,-84.403335,13113140501,South Fayette,POINT (-84.403335 33.35527)
7856,71818011,107 MIDDLETON DR,7/28/23,2023,7,2023-7,965000,2004,3378,285.6719953,33.4187279,-84.5632056,13113140206,West Fayette,POINT (-84.5632056 33.4187279)
8728,74501008,123 RED MAPLE DR,9/19/22,2022,9,2022-9,665905,2022,2330,285.7961373,33.432316,-84.611857,13113140210,West Fayette,POINT (-84.611857 33.432316)
13408,74548008,547 HAZELNUT DR,3/23/22,2022,3,2022-3,580280,2021,2028,286.1341223,33.431611,-84.6088056,13113140210,West Fayette,POINT (-84.6088056 33.431611)
3376,53520004,450 HEATHERDEN AVE,11/21/19,2019,11,2019-11,499900,2019,1747,286.1476817,33.4692226,-84.5057918,13113140204,West Fayette,POINT (-84.5057918 33.4692226)
14736,74511012,306 HONEY LOCUST CT,8/16/18,2018,8,2018-8,523125,2018,1828,286.1734136,33.4298218,-84.6133657,13113140210,West Fayette,POINT (-84.6133657 33.4298218)
8043,73507011,120 FIELDING RDG,6/23/23,2023,6,2023-6,660000,1993,2306,286.2098873,33.4310034,-84.593951,13113140207,West Fayette,POINT (-84.593951 33.4310034)
3504,74525006,412 COTTONWOOD CIR,7/29/22,2022,7,2022-7,693970,2022,2422,286.5276631,33.4370075,-84.6179459,13113140210,West Fayette,POINT (-84.6179459 33.4370075)
1038,42606009,135 WOODBRIDGE PL,4/11/22,2022,4,2022-4,875000,2016,3053,286.603341,33.3253282,-84.4660149,13113140502,South Fayette,POINT (-84.4660149 33.3253282)
