,Parcel ID,Address,sale_date,sale_price,yr_built,square_feet,full_address,unique_ID,price_sf,sale_year,year,month,year-month
12898,052502004,135 CLEARBROOK WAY,2021-09-10,300000.0,1987,2190,135 Clearbrook Way Fayette County GA,052502004-9/10/2021-300000.0,136.986301369863,2021,2021,9,2021-9
12899,073902009,409 CARRIAGE OAKS DR,2021-09-10,400000.0,2002,3295,409 Carriage Oaks Dr Fayette County GA,073902009-9/10/2021-400000.0,121.39605462822458,2021,2021,9,2021-9
12900,053727009,105 ARGONNE DR,2021-09-10,229500.0,2000,2706,105 Argonne Dr Fayette County GA,053727009-9/10/2021-229500.0,84.81152993348115,2021,2021,9,2021-9
12901,060906024,115 KENTON PL,2021-09-10,440000.0,1989,2537,115 Kenton Pl Fayette County GA,060906024-9/10/2021-440000.0,173.433188805676,2021,2021,9,2021-9
12902,074534016,113 WESTCHESTER PASS,2021-09-10,438057.0,2021,1770,113 Westchester Pass Fayette County GA,074534016-9/10/2021-438057.0,247.48983050847457,2021,2021,9,2021-9
12903,053901023,110 PONDEROSA TRCE,2021-09-10,290000.0,1976,1685,110 Ponderosa Trce Fayette County GA,053901023-9/10/2021-290000.0,172.10682492581603,2021,2021,9,2021-9
12904,054602012,115 N CREEK CT,2021-09-10,248000.0,1985,1625,115 N Creek Ct Fayette County GA,054602012-9/10/2021-248000.0,152.6153846153846,2021,2021,9,2021-9
12905,061117074,1026 RIDGEFIELD DR,2021-09-10,255500.0,1989,1313,1026 Ridgefield Dr Fayette County GA,061117074-9/10/2021-255500.0,194.59253617669458,2021,2021,9,2021-9
12906,073503023,635 BELLENDEN DR,2021-09-10,382500.0,1993,2409,635 Bellenden Dr Fayette County GA,073503023-9/10/2021-382500.0,158.77957658779576,2021,2021,9,2021-9
12907,0530  120,575 HOOD AVE,2021-09-09,217100.0,1987,1578,575 Hood Ave Fayette County GA,0530  120-9/9/2021-217100.0,137.57921419518377,2021,2021,9,2021-9
12908,073525034,508 LAS BRASIS CT,2021-09-09,300000.0,1997,1528,508 Las Brasis Ct Fayette County GA,073525034-9/9/2021-300000.0,196.33507853403142,2021,2021,9,2021-9
12909,073802006,451 LAUREL CIR,2021-09-09,240000.0,1986,1350,451 Laurel Cir Fayette County GA,073802006-9/9/2021-240000.0,177.77777777777777,2021,2021,9,2021-9
12910,070102003,207 ARNOLD RD,2021-09-09,189000.0,1940,868,207 Arnold Rd Fayette County GA,070102003-9/9/2021-189000.0,217.74193548387098,2021,2021,9,2021-9
12911,073447019,241 INDEPENDENCE LN,2021-09-09,530000.0,2003,3596,241 Independence Ln Fayette County GA,073447019-9/9/2021-530000.0,147.38598442714127,2021,2021,9,2021-9
12912,051106016,180 LAMBERTH LAKE DR,2021-09-08,389500.0,1986,2700,180 Lamberth Lake Dr Fayette County GA,051106016-9/8/2021-389500.0,144.25925925925927,2021,2021,9,2021-9
12913,054314021,100 FOXTAIL CT,2021-09-08,507000.0,2014,3947,100 Foxtail Ct Fayette County GA,054314021-9/8/2021-507000.0,128.45198885229289,2021,2021,9,2021-9
12914,074630024,15 MILLICAN DR,2021-09-08,362742.0,2021,2273,15 Millican Dr Fayette County GA,074630024-9/8/2021-362742.0,159.58732952045756,2021,2021,9,2021-9
12915,051005024,110 DUCHESS CT,2021-09-08,380000.0,1987,2154,110 Duchess Ct Fayette County GA,051005024-9/8/2021-380000.0,176.4159702878366,2021,2021,9,2021-9
12916,051606001,100 SCENIC CT,2021-09-08,470000.0,1995,3198,100 Scenic Ct Fayette County GA,051606001-9/8/2021-470000.0,146.96685428392746,2021,2021,9,2021-9
12917,0520  034,1115 S JEFF DAVIS DR,2021-09-08,450000.0,1994,2456,1115 S Jeff Davis Dr Fayette County GA,0520  034-9/8/2021-450000.0,183.22475570032574,2021,2021,9,2021-9
12918,060718023,114 CALLOWAY XING,2021-09-08,610000.0,1991,3074,114 Calloway Xing Fayette County GA,060718023-9/8/2021-610000.0,198.43851659076122,2021,2021,9,2021-9
12919,051104019,290 ESSEX CIR,2021-09-08,359000.0,1983,2112,290 Essex Cir Fayette County GA,051104019-9/8/2021-359000.0,169.9810606060606,2021,2021,9,2021-9
12920,050405043,370 WINDSOR DR,2021-09-07,350000.0,1987,2469,370 Windsor Dr Fayette County GA,050405043-9/7/2021-350000.0,141.75779667881733,2021,2021,9,2021-9
12921,060907017,402 BURGESS PT,2021-09-07,511000.0,1989,2677,402 Burgess Pt Fayette County GA,060907017-9/7/2021-511000.0,190.88531938737393,2021,2021,9,2021-9
12922,071203003,319 ADAMS RD,2021-09-07,580000.0,1994,2650,319 Adams Rd Fayette County GA,071203003-9/7/2021-580000.0,218.8679245283019,2021,2021,9,2021-9
12923,073401019,105 ROUNDLEAF CT,2021-09-07,425000.0,1973,2248,105 Roundleaf Ct Fayette County GA,073401019-9/7/2021-425000.0,189.05693950177937,2021,2021,9,2021-9
12924,073202102,506 WILLOW RD,2021-09-07,261000.0,1969,1287,506 Willow Rd Fayette County GA,073202102-9/7/2021-261000.0,202.7972027972028,2021,2021,9,2021-9
12925,074208029,110 CHAPARRAL TRCE,2021-09-07,580000.0,2003,3039,110 Chaparral Trce Fayette County GA,074208029-9/7/2021-580000.0,190.85225403093122,2021,2021,9,2021-9
12926,074514009,207 SILVER MAPLE CT,2021-09-07,550000.0,2018,2308,207 Silver Maple Ct Fayette County GA,074514009-9/7/2021-550000.0,238.30155979202772,2021,2021,9,2021-9
12927,070335004,415 DISCOVERY LAKE DR,2021-09-07,637900.0,2021,3290,415 Discovery Lake Dr Fayette County GA,070335004-9/7/2021-637900.0,193.89057750759878,2021,2021,9,2021-9
12928,060916011,1612 CASCADE OVERLOOK,2021-09-07,535000.0,2002,3357,1612 Cascade Overlook Fayette County GA,060916011-9/7/2021-535000.0,159.3684837652666,2021,2021,9,2021-9
12929,053201012,604 BANKS RD E,2021-09-07,322500.0,1984,2110,604 Banks Rd E Fayette County GA,053201012-9/7/2021-322500.0,152.8436018957346,2021,2021,9,2021-9
12930,074533002,352 ELKINS PL,2021-09-07,450359.0,2021,1868,352 Elkins Pl Fayette County GA,074533002-9/7/2021-450359.0,241.09154175588864,2021,2021,9,2021-9
12931,074543002,202 SWEETBAY CT,2021-09-07,360010.0,2021,2000,202 Sweetbay Ct Fayette County GA,074543002-9/7/2021-360010.0,180.005,2021,2021,9,2021-9
12932,053009045,170 RED OAK DR,2021-09-03,200000.0,1981,2678,170 Red Oak Dr Fayette County GA,053009045-9/3/2021-200000.0,74.68259895444362,2021,2021,9,2021-9
12933,073811011,110 QUEENS CT,2021-09-03,323586.0,1995,1692,110 Queens Ct Fayette County GA,073811011-9/3/2021-323586.0,191.24468085106383,2021,2021,9,2021-9
12934,052502025,100 SPRING CREEK CT,2021-09-03,293500.0,1987,2110,100 Spring Creek Ct Fayette County GA,052502025-9/3/2021-293500.0,139.0995260663507,2021,2021,9,2021-9
12935,050505010,195 CROSS CREEK TRL,2021-09-03,316000.0,1989,2161,195 Cross Creek Trl Fayette County GA,050505010-9/3/2021-316000.0,146.22859787135584,2021,2021,9,2021-9
12936,052308032,315 SHARON DR,2021-09-03,255000.0,1976,1389,315 Sharon Dr Fayette County GA,052308032-9/3/2021-255000.0,183.585313174946,2021,2021,9,2021-9
12937,0539  040,588 HENDERSON RD,2021-09-03,235000.0,1979,1740,588 Henderson Rd Fayette County GA,0539  040-9/3/2021-235000.0,135.05747126436782,2021,2021,9,2021-9
12938,051116027,160 POND TRCE,2021-09-03,443699.0,1988,3546,160 Pond Trce Fayette County GA,051116027-9/3/2021-443699.0,125.12662154540327,2021,2021,9,2021-9
12939,073402016,107 CHINABERRY CT,2021-09-02,236000.0,1989,1676,107 Chinaberry Ct Fayette County GA,073402016-9/2/2021-236000.0,140.81145584725536,2021,2021,9,2021-9
12940,052414025,160 PECAN RIDGE DR,2021-09-02,290000.0,1999,1372,160 Pecan Ridge Dr Fayette County GA,052414025-9/2/2021-290000.0,211.37026239067055,2021,2021,9,2021-9
12941,054302023,180 WHITNEY WAY,2021-09-02,255000.0,1983,1296,180 Whitney Way Fayette County GA,054302023-9/2/2021-255000.0,196.75925925925927,2021,2021,9,2021-9
12942,040801016,135 CARRINGTON LN,2021-09-02,383000.0,1992,2351,135 Carrington Ln Fayette County GA,040801016-9/2/2021-383000.0,162.90940025521056,2021,2021,9,2021-9
12943,052415002,150 AUTUMN GLEN CIR,2021-09-02,287000.0,1998,1673,150 Autumn Glen Cir Fayette County GA,052415002-9/2/2021-287000.0,171.5481171548117,2021,2021,9,2021-9
12944,061402013,101 SWEETGUM RD,2021-09-02,270000.0,1972,1536,101 Sweetgum Rd Fayette County GA,061402013-9/2/2021-270000.0,175.78125,2021,2021,9,2021-9
12945,072706005,115 WHEATON WAY,2021-09-02,555000.0,1992,3259,115 Wheaton Way Fayette County GA,072706005-9/2/2021-555000.0,170.29763731205892,2021,2021,9,2021-9
12946,073506023,138 SANTOLINA PARK,2021-09-01,460000.0,1993,2407,138 Santolina Park Fayette County GA,073506023-9/1/2021-460000.0,191.10926464478604,2021,2021,9,2021-9
12947,0450  008,1727 HIGHWAY 85 S,2021-09-01,145000.0,1900,2664,1727 Highway 85 S Fayette County GA,0450  008-9/1/2021-145000.0,54.429429429429426,2021,2021,9,2021-9
12948,073460002,309 OWENBERG TRCE,2021-09-01,634106.0,2021,3306,309 Owenberg Trce Fayette County GA,073460002-9/1/2021-634106.0,191.80459770114942,2021,2021,9,2021-9
12949,073009003,104 WINDALIER RDG,2021-09-01,580900.0,1992,2837,104 Windalier Rdg Fayette County GA,073009003-9/1/2021-580900.0,204.75854776172014,2021,2021,9,2021-9
12950,0506  076,134 A & B CLARK RD,2021-09-01,540000.0,1996,4040,134 A & B Clark Rd Fayette County GA,0506  076-9/1/2021-540000.0,133.66336633663366,2021,2021,9,2021-9
12951,053027001,105 GLENLEIGH WALK,2021-09-01,250000.0,1997,2148,105 Glenleigh Walk Fayette County GA,053027001-9/1/2021-250000.0,116.38733705772812,2021,2021,9,2021-9
12952,051701014,225 HUNTERS GLN,2021-09-01,250000.0,1982,1591,225 Hunters Gln Fayette County GA,051701014-9/1/2021-250000.0,157.13387806411063,2021,2021,9,2021-9
12953,074315018,314 ROUNDSTONE ROCK,2021-09-01,749000.0,2006,3581,314 Roundstone Rock Fayette County GA,074315018-9/1/2021-749000.0,209.15945266685284,2021,2021,9,2021-9
12954,0533  038,120 COUNTY LINE RD,2018-05-17,185000.0,1954,2110,120 County Line Rd Fayette County GA,0533  038-5/17/2018-185000.0,87.67772511848341,2018,2018,5,2018-5
12955,073503028,634 BELLENDEN DR,2018-05-02,379000.0,1992,2262,634 Bellenden Dr Fayette County GA,073503028-5/2/2018-379000.0,167.55083996463307,2018,2018,5,2018-5
12956,043703035,250 POSTWOOD DR,2018-05-22,582900.0,1997,4382,250 Postwood Dr Fayette County GA,043703035-5/22/2018-582900.0,133.02145139205842,2018,2018,5,2018-5
12957,052208073,205 MONMOUTH DR,2018-05-29,133500.0,1996,1408,205 Monmouth Dr Fayette County GA,052208073-5/29/2018-133500.0,94.8153409090909,2018,2018,5,2018-5
12958,072001034,300 CEDAR LN,2018-05-30,197000.0,1985,2168,300 Cedar Ln Fayette County GA,072001034-5/30/2018-197000.0,90.86715867158672,2018,2018,5,2018-5
12959,0714  064,171 EBENEZER RD,2018-05-16,465000.0,2017,3312,171 Ebenezer Rd Fayette County GA,0714  064-5/16/2018-465000.0,140.3985507246377,2018,2018,5,2018-5
12960,061119026,25 PRESTWICK CT,2018-05-18,285000.0,1992,1833,25 Prestwick Ct Fayette County GA,061119026-5/18/2018-285000.0,155.48281505728315,2018,2018,5,2018-5
12961,073526021,200 LENOX DR,2018-05-29,308000.0,2001,2386,200 Lenox Dr Fayette County GA,073526021-5/29/2018-308000.0,129.08633696563285,2018,2018,5,2018-5
12962,045005009,115 THOMAS TRL,2018-05-04,325000.0,2000,2820,115 Thomas Trl Fayette County GA,045005009-5/4/2018-325000.0,115.2482269503546,2018,2018,5,2018-5
12963,060713023,211 CROWN PT,2018-05-24,422000.0,1986,3542,211 Crown Pt Fayette County GA,060713023-5/24/2018-422000.0,119.14172783738002,2018,2018,5,2018-5
12964,060828023,1041 PINEHURST DR,2018-05-30,275000.0,1995,1612,1041 Pinehurst Dr Fayette County GA,060828023-5/30/2018-275000.0,170.5955334987593,2018,2018,5,2018-5
12965,073101043,507 PINE CIR,2018-05-25,330000.0,1969,2219,507 Pine Cir Fayette County GA,073101043-5/25/2018-330000.0,148.7156376746282,2018,2018,5,2018-5
12966,074614012,208 ROUNDWOOD WAY,2018-05-23,369460.0,2017,2732,208 Roundwood Way Fayette County GA,074614012-5/23/2018-369460.0,135.2342606149341,2018,2018,5,2018-5
12967,0702  033,111 ARNOLD RD,2018-05-22,400000.0,1980,2442,111 Arnold Rd Fayette County GA,0702  033-5/22/2018-400000.0,163.8001638001638,2018,2018,5,2018-5
12968,072701034,135 JULIE RD,2018-05-24,232500.0,1983,2112,135 Julie Rd Fayette County GA,072701034-5/24/2018-232500.0,110.08522727272727,2018,2018,5,2018-5
12969,053123012,84 BAY BRANCH BLVD,2018-05-02,117000.0,2001,1204,84 Bay Branch Blvd Fayette County GA,053123012-5/2/2018-117000.0,97.17607973421927,2018,2018,5,2018-5
12970,053120008,17 BAY BRANCH BLVD,2018-05-07,125000.0,1999,1454,17 Bay Branch Blvd Fayette County GA,053120008-5/7/2018-125000.0,85.9697386519945,2018,2018,5,2018-5
12971,060711008,114 SUMMER BROOKE,2018-05-11,258000.0,1986,1693,114 Summer Brooke Fayette County GA,060711008-5/11/2018-258000.0,152.39220318960426,2018,2018,5,2018-5
12972,060905029,601 HEARTWOOD CT,2018-05-30,259500.0,1989,1630,601 Heartwood Ct Fayette County GA,060905029-5/30/2018-259500.0,159.20245398773005,2018,2018,5,2018-5
12973,1306  088,117 LAFAYETTE DR,2018-05-07,238000.0,1973,1859,117 Lafayette Dr Fayette County GA,1306  088-5/7/2018-238000.0,128.02582033351266,2018,2018,5,2018-5
12974,072823002,180 BRAYDEN DR,2018-05-25,594410.0,2017,3711,180 Brayden Dr Fayette County GA,072823002-5/25/2018-594410.0,160.17515494475882,2018,2018,5,2018-5
12975,073108008,8 NORTHLAKE CIR,2018-05-07,246250.0,1973,2247,8 Northlake Cir Fayette County GA,073108008-5/7/2018-246250.0,109.59056519804183,2018,2018,5,2018-5
12976,071204005,135 SERENITY PL,2018-05-01,935000.0,2005,4494,135 Serenity Pl Fayette County GA,071204005-5/1/2018-935000.0,208.0551846906987,2018,2018,5,2018-5
12977,053518031,135 BREAKSPEAR LN,2018-05-04,73800.0,2018,1360,135 Breakspear Ln Fayette County GA,053518031-5/4/2018-73800.0,54.26470588235294,2018,2018,5,2018-5
12978,072602009,335 MILLBROOK VILLAGE DR,2018-05-17,230750.0,2004,2110,335 Millbrook Village Dr Fayette County GA,072602009-5/17/2018-230750.0,109.36018957345972,2018,2018,5,2018-5
12979,072106015,290 WEEPING WILLOW WAY,2018-05-10,276800.0,1993,2217,290 Weeping Willow Way Fayette County GA,072106015-5/10/2018-276800.0,124.85340550293189,2018,2018,5,2018-5
12980,0742  050,300 BRIARWOOD RD,2018-05-23,335000.0,1984,2813,300 Briarwood Rd Fayette County GA,0742  050-5/23/2018-335000.0,119.08993956629932,2018,2018,5,2018-5
12981,073926005,160 TRICKUM CREEK RD,2018-05-04,550000.0,2005,3616,160 Trickum Creek Rd Fayette County GA,073926005-5/4/2018-550000.0,152.10176991150442,2018,2018,5,2018-5
12982,052213006,490 CORNWALLIS WAY,2018-05-09,139000.0,1990,1430,490 Cornwallis Way Fayette County GA,052213006-5/9/2018-139000.0,97.2027972027972,2018,2018,5,2018-5
12983,0549  008,850 NEW HOPE RD,2018-05-09,61000.0,1950,1056,850 New Hope Rd Fayette County GA,0549  008-5/9/2018-61000.0,57.765151515151516,2018,2018,5,2018-5
12985,0603  086,349 ARCHWAY LN,2018-05-09,640176.0,2017,3972,349 Archway Ln Fayette County GA,0603  086-5/9/2018-640176.0,161.17220543806647,2018,2018,5,2018-5
12986,073427016,542 N FAIRFIELD DR,2018-05-14,205600.0,1995,1390,542 N Fairfield Dr Fayette County GA,073427016-5/14/2018-205600.0,147.9136690647482,2018,2018,5,2018-5
12987,050601004,150 ST GABRIEL WAY,2018-05-10,414400.0,2002,2072,150 St Gabriel Way Fayette County GA,050601004-5/10/2018-414400.0,200.0,2018,2018,5,2018-5
12988,061705024,420 PLANTAIN TER,2018-05-29,457500.0,1997,3059,420 Plantain Ter Fayette County GA,061705024-5/29/2018-457500.0,149.55867930696306,2018,2018,5,2018-5
12989,051112012,190 SHEFFIELD CT,2018-05-09,238000.0,1987,1976,190 Sheffield Ct Fayette County GA,051112012-5/9/2018-238000.0,120.44534412955466,2018,2018,5,2018-5
12990,074315015,308 ROUNDSTONE ROCK,2018-05-25,655000.0,2017,4133,308 Roundstone Rock Fayette County GA,074315015-5/25/2018-655000.0,158.48052262279217,2018,2018,5,2018-5
12991,045101017,134 LAURA LN,2018-05-03,636500.0,1997,4382,134 Laura Ln Fayette County GA,045101017-5/3/2018-636500.0,145.25330899132817,2018,2018,5,2018-5
12992,070404004,165 RISING MIST DR,2018-05-31,319900.0,2006,2751,165 Rising Mist Dr Fayette County GA,070404004-5/31/2018-319900.0,116.2849872773537,2018,2018,5,2018-5
12993,070707005,205 BUTTERFIELD LN,2018-05-09,192000.0,1994,2010,205 Butterfield Ln Fayette County GA,070707005-5/9/2018-192000.0,95.5223880597015,2018,2018,5,2018-5
12994,073702018,120 BROOKS DR,2018-05-25,184500.0,1979,1582,120 Brooks Dr Fayette County GA,073702018-5/25/2018-184500.0,116.62452591656131,2018,2018,5,2018-5
12995,060906024,115 KENTON PL,2018-05-31,375000.0,1989,2537,115 Kenton Pl Fayette County GA,060906024-5/31/2018-375000.0,147.81237682301932,2018,2018,5,2018-5
12996,0539  030,265 PINE TRAIL RD,2018-05-21,252000.0,1973,1700,265 Pine Trail Rd Fayette County GA,0539  030-5/21/2018-252000.0,148.23529411764707,2018,2018,5,2018-5
12997,045001014,295 TURNBERRY CIR,2018-05-15,599900.0,2004,4500,295 Turnberry Cir Fayette County GA,045001014-5/15/2018-599900.0,133.3111111111111,2018,2018,5,2018-5
12998,052909019,160 GINGER CAKE CT,2018-05-04,168000.0,1992,1508,160 Ginger Cake Ct Fayette County GA,052909019-5/4/2018-168000.0,111.40583554376659,2018,2018,5,2018-5
12999,051520011,275 BRIARSWEET WAY,2018-05-31,305000.0,2003,2464,275 Briarsweet Way Fayette County GA,051520011-5/31/2018-305000.0,123.78246753246754,2018,2018,5,2018-5
13000,044102004,225 SUMMERFIELD PL,2018-05-11,535000.0,2001,3287,225 Summerfield Pl Fayette County GA,044102004-5/11/2018-535000.0,162.76239732278674,2018,2018,5,2018-5
13001,073209032,302 TWIGGS COR,2018-05-17,144900.0,1972,1118,302 Twiggs Cor Fayette County GA,073209032-5/17/2018-144900.0,129.60644007155636,2018,2018,5,2018-5
13002,074511002,305 HONEY LOCUST CT,2018-05-03,288730.0,2017,1566,305 Honey Locust Ct Fayette County GA,074511002-5/3/2018-288730.0,184.37420178799488,2018,2018,5,2018-5
13003,053904015,330 DEVILLA TRCE,2018-05-01,182500.0,1976,1913,330 Devilla Trce Fayette County GA,053904015-5/1/2018-182500.0,95.39989545216936,2018,2018,5,2018-5
13004,071715004,524 SALTLICK TRCE,2018-05-11,342000.0,1976,2572,524 Saltlick Trce Fayette County GA,071715004-5/11/2018-342000.0,132.97045101088648,2018,2018,5,2018-5
13005,045005003,100 THOMAS TRL,2018-05-04,360000.0,1999,2199,100 Thomas Trl Fayette County GA,045005003-5/4/2018-360000.0,163.71077762619373,2018,2018,5,2018-5
13006,042201001,100 HADDOCK PT,2018-05-04,650000.0,2016,4096,100 Haddock Pt Fayette County GA,042201001-5/4/2018-650000.0,158.69140625,2018,2018,5,2018-5
13007,0550  021,335 MAGMAR LN,2018-05-24,204000.0,1971,2491,335 Magmar Ln Fayette County GA,0550  021-5/24/2018-204000.0,81.89482135688479,2018,2018,5,2018-5
13008,053201002,141 MCELROY RD,2018-05-10,232000.0,1983,2546,141 Mcelroy Rd Fayette County GA,053201002-5/10/2018-232000.0,91.12333071484682,2018,2018,5,2018-5
13009,072508004,155 PARK HAVEN LN,2018-05-31,455000.0,2015,4088,155 Park Haven Ln Fayette County GA,072508004-5/31/2018-455000.0,111.3013698630137,2018,2018,5,2018-5
13010,052320034,110 CONCORD CT,2018-05-07,265000.0,2004,1849,110 Concord Ct Fayette County GA,052320034-5/7/2018-265000.0,143.3207138994051,2018,2018,5,2018-5
13011,070328004,222 BLUE POINT PKWY,2018-05-22,432330.0,2017,3791,222 Blue Point Pkwy Fayette County GA,070328004-5/22/2018-432330.0,114.04115009232393,2018,2018,5,2018-5
13012,073305003,326 TERRANE RDG,2018-05-29,343000.0,1995,2110,326 Terrane Rdg Fayette County GA,073305003-5/29/2018-343000.0,162.55924170616115,2018,2018,5,2018-5
13013,053126019,110 RABBITS RUN,2018-05-31,253000.0,2005,2444,110 Rabbits Run Fayette County GA,053126019-5/31/2018-253000.0,103.51882160392799,2018,2018,5,2018-5
13014,053518019,110 2ND ST,2018-05-04,73800.0,2018,1773,110 2Nd St Fayette County GA,053518019-5/4/2018-73800.0,41.6243654822335,2018,2018,5,2018-5
13015,052303001,285 BEAUREGARD BLVD,2018-05-21,131500.0,1993,1390,285 Beauregard Blvd Fayette County GA,052303001-5/21/2018-131500.0,94.60431654676259,2018,2018,5,2018-5
13016,053609006,151 GRAVES RD,2018-05-29,250000.0,1985,2123,151 Graves Rd Fayette County GA,053609006-5/29/2018-250000.0,117.75788977861517,2018,2018,5,2018-5
13017,060709008,129 SAUTERNE WAY,2018-05-29,237000.0,1986,1674,129 Sauterne Way Fayette County GA,060709008-5/29/2018-237000.0,141.57706093189964,2018,2018,5,2018-5
13019,0742  036,260 BRIARWOOD RD,2018-05-31,160000.0,1972,1480,260 Briarwood Rd Fayette County GA,0742  036-5/31/2018-160000.0,108.10810810810811,2018,2018,5,2018-5
13020,051614018,100 QUAIL CV,2018-05-22,275700.0,1998,2725,100 Quail Cv Fayette County GA,051614018-5/22/2018-275700.0,101.1743119266055,2018,2018,5,2018-5
13021,051904043,255 EMERALD LAKE DR,2018-05-03,375000.0,1990,2884,255 Emerald Lake Dr Fayette County GA,051904043-5/3/2018-375000.0,130.02773925104023,2018,2018,5,2018-5
13022,073404009,106 PUTMANS HEAD,2018-05-30,346500.0,1979,2128,106 Putmans Head Fayette County GA,073404009-5/30/2018-346500.0,162.82894736842104,2018,2018,5,2018-5
13023,0402  086,1564 HIGHWAY 85 CONN,2018-05-11,452850.0,2017,3374,1564 Highway 85 Conn Fayette County GA,0402  086-5/11/2018-452850.0,134.21754593953764,2018,2018,5,2018-5
13025,0505  037,616 B INMAN RD,2018-05-18,102700.0,1989,1701,616 B Inman Rd Fayette County GA,0505  037-5/18/2018-102700.0,60.376249265138156,2018,2018,5,2018-5
13026,073031011,300 WATERMARK DR,2018-05-21,1245000.0,2016,4509,300 Watermark Dr Fayette County GA,073031011-5/21/2018-1245000.0,276.11443779108447,2018,2018,5,2018-5
13027,045006012,285 SIDNEY LN,2018-05-16,688100.0,2017,3754,285 Sidney Ln Fayette County GA,045006012-5/16/2018-688100.0,183.29781566329248,2018,2018,5,2018-5
13028,0603  106,312 ARCHWAY LN,2018-05-31,669500.0,2017,3978,312 Archway Ln Fayette County GA,0603  106-5/31/2018-669500.0,168.30065359477123,2018,2018,5,2018-5
13029,073509026,703 AVALON WAY,2018-05-11,410000.0,1994,2638,703 Avalon Way Fayette County GA,073509026-5/11/2018-410000.0,155.420773313116,2018,2018,5,2018-5
13030,0448  072,336 ANTIOCH RD,2018-05-04,529800.0,2018,3682,336 Antioch Rd Fayette County GA,0448  072-5/4/2018-529800.0,143.8891906572515,2018,2018,5,2018-5
13031,071704024,100 GRENOBLE RD,2018-05-31,147000.0,1979,1100,100 Grenoble Rd Fayette County GA,071704024-5/31/2018-147000.0,133.63636363636363,2018,2018,5,2018-5
13033,0403  057,365 BROOKS RD,2018-05-04,115489.0,2018,3242,365 Brooks Rd Fayette County GA,0403  057-5/4/2018-115489.0,35.622763726095,2018,2018,5,2018-5
13034,073436007,622 BEACHAM LN,2018-05-14,192000.0,1996,1360,622 Beacham Ln Fayette County GA,073436007-5/14/2018-192000.0,141.1764705882353,2018,2018,5,2018-5
13035,052325019,150 WESTOVER COMMONS,2018-05-24,381350.0,2018,3080,150 Westover Commons Fayette County GA,052325019-5/24/2018-381350.0,123.81493506493507,2018,2018,5,2018-5
13036,071716075,101 BLUEGILL TRCE,2018-05-31,206000.0,1980,1870,101 Bluegill Trce Fayette County GA,071716075-5/31/2018-206000.0,110.16042780748663,2018,2018,5,2018-5
13037,130509009,415 DOMINIQUE CT,2018-05-31,273000.0,2004,2847,415 Dominique Ct Fayette County GA,130509009-5/31/2018-273000.0,95.89041095890411,2018,2018,5,2018-5
13038,072509010,160 CALVERTON LN,2018-05-04,399055.0,2017,3107,160 Calverton Ln Fayette County GA,072509010-5/4/2018-399055.0,128.437399420663,2018,2018,5,2018-5
13039,074512009,333 HONEY LOCUST CT,2018-05-16,374060.0,2017,2276,333 Honey Locust Ct Fayette County GA,074512009-5/16/2018-374060.0,164.34973637961335,2018,2018,5,2018-5
13040,060804041,721 MATTAN PT,2018-05-25,314900.0,1988,2037,721 Mattan Pt Fayette County GA,060804041-5/25/2018-314900.0,154.59008345606284,2018,2018,5,2018-5
13041,073512008,114 BELVEDERE LN,2018-05-14,280000.0,1995,2108,114 Belvedere Ln Fayette County GA,073512008-5/14/2018-280000.0,132.82732447817835,2018,2018,5,2018-5
13042,050910010,195 PLUNKETT DR,2018-05-30,379000.0,2014,3694,195 Plunkett Dr Fayette County GA,050910010-5/30/2018-379000.0,102.59880887926367,2018,2018,5,2018-5
13043,055102010,195 AUSTIN DR,2018-05-18,137500.0,1968,1341,195 Austin Dr Fayette County GA,055102010-5/18/2018-137500.0,102.53542132736763,2018,2018,5,2018-5
13044,0603  055,709 APPROACH DR,2018-05-30,680000.0,2016,3729,709 Approach Dr Fayette County GA,0603  055-5/30/2018-680000.0,182.35451863770447,2018,2018,5,2018-5
13045,0549  057,115 BENTLEY WAY,2018-05-02,195000.0,1979,1950,115 Bentley Way Fayette County GA,0549  057-5/2/2018-195000.0,100.0,2018,2018,5,2018-5
13046,071701015,204 CLYDESDALE RD,2018-05-02,265000.0,1975,2160,204 Clydesdale Rd Fayette County GA,071701015-5/2/2018-265000.0,122.68518518518519,2018,2018,5,2018-5
13047,061130030,2140 CHERRY TREE LN,2018-05-31,242000.0,1998,1437,2140 Cherry Tree Ln Fayette County GA,061130030-5/31/2018-242000.0,168.40640222686153,2018,2018,5,2018-5
13048,073516016,310 CORRIGAN TRCE,2018-05-15,425000.0,1996,3066,310 Corrigan Trce Fayette County GA,073516016-5/15/2018-425000.0,138.6170906718852,2018,2018,5,2018-5
13049,073424023,101 S FAIRFIELD DR,2018-05-29,181000.0,1993,1220,101 S Fairfield Dr Fayette County GA,073424023-5/29/2018-181000.0,148.36065573770492,2018,2018,5,2018-5
13050,071604001,1300 LAYOR CT,2018-05-31,1125000.0,2000,4277,1300 Layor Ct Fayette County GA,071604001-5/31/2018-1125000.0,263.0348375029226,2018,2018,5,2018-5
13051,0429  039,2480 HIGHWAY 92 S,2018-05-17,250000.0,2002,2593,2480 Highway 92 S Fayette County GA,0429  039-5/17/2018-250000.0,96.41342074816815,2018,2018,5,2018-5
13052,0413  041,741 HIGHWAY 85 CONN,2018-05-18,320000.0,1987,1994,741 Highway 85 Conn Fayette County GA,0413  041-5/18/2018-320000.0,160.481444332999,2018,2018,5,2018-5
